"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CLUG_00095",1781.38216701284,-0.282088708616404,0.128606197562034,-2.19343012983753,0.0282764034967119,0.672428187940563
"CLUG_00096",4016.56778128495,-0.0506662812640291,0.190225339652726,-0.266348749102118,0.789970632196899,0.999888861045291
"CLUG_00097",10173.6480244321,0.116463308987595,0.183427054369974,0.63492983293886,0.525474178982422,0.999888861045291
"CLUG_00098",3284.54656173095,0.0116731854791001,0.211687518896171,0.0551434753450231,0.956024160498316,0.999888861045291
"CLUG_00099",8026.39494289997,-0.0691705952000758,0.141008139117473,-0.490543280926855,0.6237495109943,0.999888861045291
"CLUG_00100",798.641591174609,0.0807516295823839,0.20691653971684,0.390261840319244,0.696342937586206,0.999888861045291
"CLUG_00101",2643.59422624929,0.0670992805641411,0.0893447272000738,0.751015562607097,0.452643289905798,0.999888861045291
"CLUG_00102",3128.97830930562,0.249166160409799,0.178602784144096,1.39508553354226,0.162990048059991,0.999888861045291
"CLUG_00103",6978.98080290771,0.068614724129571,0.13971538976754,0.491103551611121,0.623353209664332,0.999888861045291
"CLUG_00104",1651.28816587092,-0.00524962803709138,0.121962071941862,-0.0430431195002477,0.965667161295538,0.999888861045291
"CLUG_00105",3090.63123374579,0.090972591024952,0.099910477436692,0.910541049937396,0.362537243232191,0.999888861045291
"CLUG_00106",1226.35464164984,-0.0288875884314654,0.189107672720086,-0.152757357837216,0.878589626489165,0.999888861045291
"CLUG_00107",1887.15157607671,0.0517299316193762,0.109814069669771,0.471068341014376,0.637591932373969,0.999888861045291
"CLUG_00108",2058.1417401773,0.116264438220931,0.110614782262859,1.0510750538264,0.293224120360415,0.999888861045291
"CLUG_00109",441.491742875653,0.0755441125659119,0.260206837986572,0.290323317982175,0.771568901523846,0.999888861045291
"CLUG_00110",1784.74246014319,-0.0168324209159676,0.120598698495253,-0.139573819004607,0.888996727511942,0.999888861045291
"CLUG_00111",3319.89204836143,0.0434583809412184,0.09824428104579,0.442350236355877,0.658235783579529,0.999888861045291
"CLUG_00112",7162.56242488252,-0.0131238116566199,0.156331670284082,-0.083948515568033,0.933097365821639,0.999888861045291
"CLUG_00113",2015.40516248608,0.367133336439505,0.157528644102948,2.3305814541232,0.0197754403501406,0.568005459605753
"CLUG_00114",3.26945630025164,1.29142341875146,1.29479150686925,0.997398740955651,0.318571002238984,0.999888861045291
"CLUG_00116",1994.76407937363,0.103721727390986,0.349825248813346,0.29649582968303,0.766851451306721,0.999888861045291
"CLUG_00117",3119.4117450395,-0.205031899810736,0.136098508212212,-1.50649630553658,0.13193981482311,0.999888861045291
"CLUG_00118",7081.39619619705,0.0695902307434228,0.10271819933077,0.677486864030107,0.498097101749953,0.999888861045291
"CLUG_00119",1612.56175721425,-0.0517232562406565,0.101396523176384,-0.510108775137008,0.609975257814756,0.999888861045291
"CLUG_00120",4747.36338788586,0.00329593424063508,0.142615331891092,0.0231106585591515,0.981562003657052,0.999888861045291
"CLUG_00121",4007.58026117681,0.0511997742576644,0.191136054601425,0.267870833498321,0.788798744990598,0.999888861045291
"CLUG_00122",8642.61076881991,-0.0656901377375328,0.0873388174903494,-0.752129919148394,0.451972933006063,0.999888861045291
"CLUG_00123",103835.963645887,-0.00182963954924922,0.114448780458036,-0.0159865360026276,0.987245133037239,0.999888861045291
"CLUG_00124",9622.54825190695,-0.0245494823656443,0.158917815871032,-0.154479107525409,0.877231983255091,0.999888861045291
"CLUG_00125",3179.77079573263,0.0585715827292225,0.119346829214846,0.490767816074804,0.623590675431941,0.999888861045291
"CLUG_00126",6562.53106303103,-0.0280728159659484,0.128524460592342,-0.218423915856691,0.827098833204041,0.999888861045291
"CLUG_00127",1882.95684879903,-0.178396075806315,0.125690149952843,-1.419332190098,0.155802191585094,0.999888861045291
"CLUG_00128",965.725456312245,-0.00933225981978023,0.211014797458614,-0.0442256179764387,0.964724561835291,0.999888861045291
"CLUG_00129",12030.1569469758,0.0740263337815893,0.265081083759442,0.279259209037969,0.780045907932292,0.999888861045291
"CLUG_00130",8058.99535622386,0.131156423471051,0.169396435675514,0.774257279664884,0.438778661357926,0.999888861045291
"CLUG_00131",2180.80602449093,0.136700497458044,0.100654638077944,1.35811424161287,0.174427436864009,0.999888861045291
"CLUG_00132",745.941759952776,0.265852151944701,0.194399302872285,1.36755712606315,0.171450744403124,0.999888861045291
"CLUG_00133",808.563117921502,0.323565915885722,0.147373005061565,2.19555756327663,0.0281236265001031,0.672428187940563
"CLUG_00134",6600.73140790475,-0.0364821120357325,0.0875740029148618,-0.416586096574801,0.676981180636999,0.999888861045291
"CLUG_00135",4134.11688935886,-0.0055785742213082,0.135896980635621,-0.0410500232986484,0.967256016619386,0.999888861045291
"CLUG_00136",595.690273467734,0.187570452768844,0.192874148844681,0.972501778451877,0.330800980554245,0.999888861045291
"CLUG_00137",31196.3030974936,-0.109420224725163,0.228017484195226,-0.47987646697952,0.631315235650798,0.999888861045291
"CLUG_00138",6058.52036617999,0.00991173712904999,0.0977364964204359,0.101412854891098,0.919222732356908,0.999888861045291
"CLUG_00139",11327.9730072055,-0.0356386640431867,0.139703079899495,-0.25510292306244,0.798643606565267,0.999888861045291
"CLUG_00140",13729.2273151051,-0.148889162507306,0.214184851889317,-0.695143289518186,0.486965507974572,0.999888861045291
"CLUG_00141",2606.93808960301,-0.00878138669894305,0.161086038616113,-0.0545136423639426,0.956525939717378,0.999888861045291
"CLUG_00142",1505.38204145067,0.168405067042836,0.416423694074762,0.404407985037953,0.685912729305567,0.999888861045291
"CLUG_00143",1686.41243697569,0.025360720285384,0.124140506032613,0.204290453582664,0.838126529605586,0.999888861045291
"CLUG_00144",5919.46917090518,0.0298606934415375,0.087377647297427,0.341742932719326,0.732544359545599,0.999888861045291
"CLUG_00145",5101.31007778914,-0.0101423070960303,0.150610881794442,-0.0673411308345753,0.946310133514194,0.999888861045291
"CLUG_00146",318.520911520698,0.139544596817882,0.131614888172109,1.06024932859726,0.289031184947942,0.999888861045291
"CLUG_00147",616.644757156535,0.353044316208717,0.234093110028958,1.50813629741193,0.131519647029407,0.999888861045291
"CLUG_00148",23560.583580426,0.0885666975771631,0.171443631506863,0.516593686208856,0.605439824089,0.999888861045291
"CLUG_00149",30373.6257380253,-0.226575572156298,0.213893810841634,-1.05928998723602,0.289467733567948,0.999888861045291
"CLUG_00150",5711.18434241831,-0.233323525410019,0.204587009026541,-1.1404611002439,0.25409425006746,0.999888861045291
"CLUG_00151",113985.71834901,0.0186696249548329,0.282673932362409,0.0660465038244032,0.947340801555534,0.999888861045291
"CLUG_00152",554368.307069793,0.0647246831703629,0.309295624667386,0.209264787498909,0.834241538696842,0.999888861045291
"CLUG_00153",8757.7744651333,0.132972789542242,0.184993915344871,0.718795476566622,0.472266945177539,0.999888861045291
"CLUG_00154",2282.02919265566,0.0636351434259792,0.104746346686361,0.607516590688555,0.543508135795911,0.999888861045291
"CLUG_00155",5661.92536264439,0.0942210593301675,0.0875777699128841,1.07585588698926,0.281991713248315,0.999888861045291
"CLUG_00156",360.954891590495,-0.342818602518705,0.424753452731028,-0.80710021381696,0.419608748947628,0.999888861045291
"CLUG_00157",11726.640163799,-1.31949123810608,0.441137983391365,-2.99110774357297,0.00277967398811412,0.159845293074077
"CLUG_00158",16415.5049373702,-0.0811145440826358,0.25943255541876,-0.312661392675663,0.754537930118552,0.999888861045291
"CLUG_00159",12584.7515033821,0.0179081983985208,0.169244395083979,0.105812652700462,0.915730997747478,0.999888861045291
"CLUG_00160",9065.45479236192,0.0369873008620831,0.082396487103749,0.448894147823448,0.653508017899718,0.999888861045291
"CLUG_00161",248.631936604754,-0.141255445713902,0.240654650478142,-0.586963291310807,0.557228360943769,0.999888861045291
"CLUG_00162",873.289771385645,-0.0847127496992768,0.271875640247846,-0.311586391565097,0.755354877685718,0.999888861045291
"CLUG_00163",5779.7378641207,-0.330348739105088,0.297143776637276,-1.11174712404744,0.266246892142712,0.999888861045291
"CLUG_00164",1402.71343634127,0.0460748089748154,0.254677834733895,0.180914091023891,0.856435008321473,0.999888861045291
"CLUG_00165",3620.87589695672,0.0862550376975193,0.207498185185344,0.415690564331798,0.677636446657353,0.999888861045291
"CLUG_00166",5900.45825177736,0.0192408094343265,0.112578346261799,0.170910393279204,0.864294224253655,0.999888861045291
"CLUG_00167",2328.30692915748,-0.0548765910697244,0.0889088989034187,-0.617222704887355,0.537087841751682,0.999888861045291
"CLUG_00168",6656.44299124335,-0.00224382675727969,0.0945802410611624,-0.0237240541164266,0.981072718993445,0.999888861045291
"CLUG_00169",1187.80095024121,0.0589674925130391,0.169265608157499,0.348372555741926,0.727560410519662,0.999888861045291
"CLUG_00170",48651.5102774144,0.0291032759233722,0.0883454197770546,0.329425973602437,0.741833738301099,0.999888861045291
"CLUG_00171",3609.56789961295,-0.0500405565802624,0.168329716145322,-0.297277021111717,0.766255023577386,0.999888861045291
"CLUG_00172",532.943242749353,-0.287414780926373,0.444873506755808,-0.646059557518528,0.51824078544264,0.999888861045291
"CLUG_00173",78.1486448646975,0.00736527388095404,0.671554831038669,0.0109674944480147,0.991249380938988,0.999888861045291
"CLUG_00174",979.635831036094,-0.352145530521381,0.410392750422482,-0.858069569111202,0.390854049600169,0.999888861045291
"CLUG_00175",1749.17442577305,-0.442796691905373,0.37779745154836,-1.17204785286566,0.241177844449308,0.999888861045291
"CLUG_00176",208082.222157318,0.0814974288384664,0.097252167082275,0.838001160113171,0.402030051945485,0.999888861045291
"CLUG_00177",9540.51438824294,-0.0592066644736401,0.0860374148112543,-0.688150203066021,0.491358198805977,0.999888861045291
"CLUG_00178",146941.66488688,0.196933498261138,0.102791011175171,1.91586303130665,0.0553825321644747,0.893180610799871
"CLUG_00179",6944.03083177577,-1.05189055454963,0.459499415708348,-2.2892097760953,0.0220671668604818,0.595395170316221
"CLUG_00180",4336.06965975087,0.0144632736463512,0.181734377526948,0.0795846875157486,0.936567574175275,0.999888861045291
"CLUG_00181",5562.70603897029,-0.0260721629159275,0.200135077934284,-0.130272829656021,0.896350575652877,0.999888861045291
"CLUG_00182",1959.37915114042,0.212055431396201,0.147745503609189,1.4352750250669,0.151208741714408,0.999888861045291
"CLUG_00183",12703.7013778336,-0.117725805873208,0.241763414882026,-0.48694632283654,0.626296370438715,0.999888861045291
"CLUG_00184",1165.1509485368,0.0565728065844444,0.183919945642462,0.30759473306077,0.758390728437226,0.999888861045291
"CLUG_00185",1032.19177347738,0.0894329681935492,0.266781046873698,0.335229842005566,0.73745171244815,0.999888861045291
"CLUG_00186",812.744062926594,0.210963553107758,0.281321600646053,0.749901723235193,0.453313896560245,0.999888861045291
"CLUG_00187",1456.69489307908,0.186053549812225,0.122041930390005,1.52450513702676,0.127382574591619,0.999888861045291
"CLUG_00188",5.67906860544683,-0.395652991429424,0.886533872785047,-0.446292018359636,0.655386321017038,0.999888861045291
"CLUG_00189",7745.28141683297,0.00138400811608957,0.157088266383487,0.00881038506536767,0.992970420724437,0.999888861045291
"CLUG_00190",6323.87350959789,-0.136891750016694,0.296850573006621,-0.461146996046527,0.644693146344825,0.999888861045291
"CLUG_00191",1823.48582749859,-0.394752870339517,0.423789269442164,-0.931483873716605,0.351603322572846,0.999888861045291
"CLUG_00192",2432.61939302942,0.0259715364313429,0.162645856815725,0.159681512580847,0.873131964841203,0.999888861045291
"CLUG_00193",1472.97631350832,0.0743061435256328,0.141416054094916,0.525443479534223,0.599274934705734,0.999888861045291
"CLUG_00194",129.571562634536,0.16203486032624,0.3817573445392,0.424444644337684,0.6712415677477,0.999888861045291
"CLUG_00195",4053.31391092455,-0.013095670240134,0.243420227718462,-0.0537986114090747,0.957095615854208,0.999888861045291
"CLUG_00196",6003.61873300967,0.0233578957822574,0.189238650061529,0.123430894136387,0.901765894132828,0.999888861045291
"CLUG_00197",1049.54403177102,0.0855832065991566,0.352491526186267,0.242795075175599,0.808164150880769,0.999888861045291
"CLUG_00198",1311.24428943429,0.0160007846427895,0.128883328150778,0.124149375038411,0.901197004896012,0.999888861045291
"CLUG_00199",66179.3402636791,-0.215198866678117,0.157611550518095,-1.36537497391988,0.172135225464833,0.999888861045291
"CLUG_00200",26.2471376882189,-0.723011130995252,0.410117833523493,-1.76293511741141,0.0779114333282257,0.963095720244218
"CLUG_00201",2386.39806162537,0.121331434077631,0.225984230698699,0.536902215267402,0.591335160729853,0.999888861045291
"CLUG_00202",5084.57407085436,-0.0589986284533887,0.318854897615407,-0.185032843762529,0.853203274747438,0.999888861045291
"CLUG_00203",28578.9875865338,-0.0785076620366579,0.303282419793342,-0.258859917070543,0.795743325809417,0.999888861045291
"CLUG_00204",3187.5372240158,-0.443622352446025,0.26229594171289,-1.69130467497517,0.0907786276292181,0.999888861045291
"CLUG_00205",2812.88644785461,0.0852313553922968,0.129179872141174,0.65978820058865,0.509389756371417,0.999888861045291
"CLUG_00206",40534.2961906393,0.122428293223078,0.211898055485562,0.577769781523173,0.563419559562773,0.999888861045291
"CLUG_00207",2732.03647233684,-0.0598007044065373,0.154682977289432,-0.386601715679693,0.699051087604387,0.999888861045291
"CLUG_00208",61092.7465059376,0.00325832057496513,0.176266263124913,0.018485219560456,0.985251768634436,0.999888861045291
"CLUG_00209",8626.64966220036,-0.00401083029023214,0.106246074653766,-0.0377503856335643,0.969886702676363,0.999888861045291
"CLUG_00210",4672.88672702246,0.0699682278956757,0.0942204526527394,0.742601271016516,0.457723118790422,0.999888861045291
"CLUG_00211",3190.86535401453,0.124337298887354,0.122711701753287,1.01324728702186,0.310942058937928,0.999888861045291
"CLUG_00212",7458.19836965905,-0.0679361730182447,0.121416920247177,-0.559528053256022,0.575801391127777,0.999888861045291
"CLUG_00213",3134.10694680522,0.0844142653395876,0.137121634743777,0.615615949279794,0.538148022257912,0.999888861045291
"CLUG_00214",2242.61522972951,0.07631972384164,0.0832141686047202,0.91714818667684,0.359064993425259,0.999888861045291
"CLUG_00215",4407.21528287504,0.0650617713112568,0.118437672956734,0.549333414673086,0.582776660046756,0.999888861045291
"CLUG_00216",2867.00533563024,0.147163332623649,0.127329403335121,1.15576865020193,0.247775799351085,0.999888861045291
"CLUG_00217",11349.6358035138,-0.20212940890841,0.204702830043282,-0.987428502408454,0.323432617284868,0.999888861045291
"CLUG_00218",14501.4460619764,-0.699806985331043,0.801127186246943,-0.873527945805264,0.382375380876985,0.999888861045291
"CLUG_00219",4585.8178940917,-0.083124859907675,0.0963464063882213,-0.862770735555295,0.388263532142211,0.999888861045291
"CLUG_00220",745.909180269941,0.180626672784896,0.168644253211888,1.07105145502914,0.28414629413148,0.999888861045291
"CLUG_00221",24040.9884152614,-0.0381706986120047,0.229017830160111,-0.166671296227541,0.867628691873366,0.999888861045291
"CLUG_00223",95437.3862027139,-0.206144165023096,0.125925788977226,-1.6370289731548,0.101624415863543,0.999888861045291
"CLUG_00224",1539.24847984113,-0.00299850023321661,0.39537870941099,-0.00758386873608743,0.993949006228259,0.999888861045291
"CLUG_00225",1043.51498855826,0.110699965317163,0.172529192892877,0.641630343601599,0.52111322627202,0.999888861045291
"CLUG_00226",4560.46051375394,0.205720344596258,0.210866075856992,0.975597159287849,0.329264132823762,0.999888861045291
"CLUG_00227",2259.5302670692,-0.0196589528018091,0.0922463028201347,-0.213113720558978,0.83123826300653,0.999888861045291
"CLUG_00228",2382.00748370399,0.0698011201380797,0.213588704765594,0.326801551677014,0.743817985750482,0.999888861045291
"CLUG_00229",11803.8125625039,-0.0618989531483983,0.22411901920829,-0.276187863783534,0.782403778152526,0.999888861045291
"CLUG_00230",3138.51895272369,-0.00653802246549428,0.242501322533695,-0.0269607703462559,0.978491023377002,0.999888861045291
"CLUG_00231",1840.58544797995,0.0521396100896505,0.239937966009543,0.217304543156696,0.827971016762404,0.999888861045291
"CLUG_00232",3378.52637553567,-0.154210793190856,0.127686384774861,-1.20773090617894,0.227150785911965,0.999888861045291
"CLUG_00233",7456.05468457453,-0.294249618958537,0.270715166466645,-1.0869343701687,0.277065815330079,0.999888861045291
"CLUG_00234",6504.23928345866,-0.0631143049580453,0.109879420043546,-0.574396050989647,0.565699824604644,0.999888861045291
"CLUG_00235",71.0888301312511,-0.223827118195087,0.283760649865146,-0.788788432439307,0.430235671494482,0.999888861045291
"CLUG_00238",594.336534034519,-0.102184749174275,0.184395339495043,-0.554161235604452,0.579468505055987,0.999888861045291
"CLUG_00239",1468.37343037999,-0.0916717715733164,0.0939052403625198,-0.976215717242391,0.32895757608772,0.999888861045291
"CLUG_00240",962.223596258512,-0.340092399717889,0.567385317644945,-0.599402891018604,0.548904249575992,0.999888861045291
"CLUG_00241",331.915125316382,-0.461878070126173,0.54640151849994,-0.845308906523883,0.397938389560405,0.999888861045291
