"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CLUG_00063",1237.02816098692,0.197391594060902,0.155729952181138,1.26752491281385,0.204967661424382,0.95006949522698
"CLUG_00064",1541.06519765314,0.0678941969978406,0.338284644392147,0.200701386017204,0.84093207588369,0.998826684666613
"CLUG_00065",881.469120784514,-0.0878775961827148,0.367671871331425,-0.239010930764134,0.811097106830603,0.998826684666613
"CLUG_00066",1711.48238901014,0.117809493909897,0.182846968232939,0.644306520629933,0.519376688119097,0.998826684666613
"CLUG_00067",217.755721208958,0.0285727685298012,0.219968570721202,0.12989477740443,0.896649676309606,0.998826684666613
"CLUG_00068",263.902539374379,-0.529416025570321,0.162072674274222,-3.26653476868387,0.00108872437671615,0.0574101960132534
"CLUG_00069",5150.39072946045,-0.12538175593755,0.180400417852805,-0.695019210209665,0.487043262800666,0.998826684666613
"CLUG_00070",713.345451133618,0.055266679335874,0.155897060299825,0.354507514314791,0.722958573622519,0.998826684666613
"CLUG_00071",2364.11592501439,0.115343448261831,0.117579200931571,0.98098513468346,0.326600072215434,0.998826684666613
"CLUG_00072",5260.65289420302,-0.306705886537398,0.219561584925461,-1.39690140532335,0.162443221954559,0.898527685279902
"CLUG_00073",13299.6794847825,-0.0781129980461193,0.112288113385966,-0.695647969234489,0.486649317403722,0.998826684666613
"CLUG_00074",169.912825806372,-1.03618787228121,0.250600143110573,-4.13482554087772,3.55224383291418e-05,0.00302099781491717
"CLUG_00075",6330.755457307,-0.465372936554423,0.244880976875109,-1.90040460673173,0.0573800428368021,0.684116903637257
"CLUG_00076",2537.94769619543,-0.531945382665557,0.248921828049112,-2.13699773472901,0.0325981758668795,0.505926424814937
"CLUG_00077",3830.90903099434,-0.078745534368708,0.0689439742478654,-1.14216703095189,0.253384597224803,0.99241094109029
"CLUG_00078",14956.5702257228,0.367630669315113,0.112629433318509,3.26407279592251,0.00109822944286497,0.0574101960132534
"CLUG_00079",835.516750521149,-0.136342107168286,0.115368623274845,-1.18179539027241,0.237286897343662,0.974809474451469
"CLUG_00080",5759.2924825192,-0.0740424746372224,0.135598369825028,-0.546042513142043,0.58503671431929,0.998826684666613
"CLUG_00081",2972.10021535009,-0.0504411945436384,0.111021886557885,-0.454335591904569,0.649587302442884,0.998826684666613
"CLUG_00082",5679.22872137992,-0.0496378000618707,0.168432603367355,-0.294704226316621,0.768219834362264,0.998826684666613
"CLUG_00083",7602.69817588023,0.181535916417675,0.172951567374198,1.04963441022135,0.293886230135388,0.998826684666613
"CLUG_00084",2078.32266666488,0.0712358976163743,0.200124619043423,0.355957692546151,0.721872249169504,0.998826684666613
"CLUG_00085",4336.55474599316,-0.0801380450533152,0.0861650263502017,-0.930053044115708,0.352343620988585,0.998826684666613
"CLUG_00086",15942.1301442094,0.0160283610239396,0.179942462858297,0.0890749230022584,0.929022366703044,0.998826684666613
"CLUG_00087",2100.32209002639,0.016456339128357,0.0977527494584398,0.168346560270957,0.866310646707618,0.998826684666613
"CLUG_00088",3831.07065519874,0.0674729345746999,0.126042454270147,0.535319111051938,0.592429213418436,0.998826684666613
"CLUG_00089",3185.64615181946,-0.0120178940474706,0.209881413029066,-0.0572604018337073,0.954337763331182,0.998826684666613
"CLUG_00090",9242.71969374108,-0.0558759770479111,0.081730260028792,-0.683663272675592,0.494187820398679,0.998826684666613
"CLUG_00091",1514.94921829205,-0.0325319830078962,0.261542913067291,-0.124384876754532,0.901010546956852,0.998826684666613
"CLUG_00092",4957.51004237643,0.0584235496818496,0.0882190238883764,0.66225568031418,0.50780737520908,0.998826684666613
"CLUG_00093",8215.57095344456,-0.0200395366906947,0.0663961530485231,-0.301817737483217,0.762791008512018,0.998826684666613
"CLUG_00094",5125.29263228537,-0.126969200683404,0.343044228617419,-0.370124870472625,0.711289451979024,0.998826684666613
"CLUG_00095",1708.0488972934,-0.135073547494112,0.126233846690906,-1.07002639177154,0.284607429418821,0.998826684666613
"CLUG_00096",4356.32365702323,-0.0521364734381996,0.161951020419795,-0.321927415480657,0.747507683340522,0.998826684666613
"CLUG_00097",9872.12316960283,0.127351022625575,0.126339034717386,1.00801009688298,0.313449615046113,0.998826684666613
"CLUG_00098",3013.0772931023,-0.0240980667119061,0.183412768790264,-0.131387072289731,0.895469114828109,0.998826684666613
"CLUG_00099",7189.07670115794,-0.294558306397273,0.115360008461096,-2.55338318995191,0.0106682055840702,0.270166379635697
"CLUG_00100",852.223397265604,0.137118064306534,0.158752015972273,0.863724869676507,0.387739048361949,0.998826684666613
"CLUG_00101",2580.61481151325,0.10912816336273,0.0724942706117886,1.50533500705343,0.132237969313632,0.875243698257381
"CLUG_00102",3067.34898664345,0.133171188296332,0.166462011843468,0.800009484575729,0.423705301984701,0.998826684666613
"CLUG_00103",7631.24605009232,0.136229899334648,0.0886707195415321,1.5363572105766,0.124450795170159,0.864385070813403
"CLUG_00104",1640.21707690691,0.0123482872641914,0.135230638264584,0.0913127928896668,0.927244053200498,0.998826684666613
"CLUG_00105",3047.31773206128,0.117670992450476,0.106698234507509,1.10283917061622,0.270097014232644,0.998826684666613
"CLUG_00106",1236.27595297078,-0.134404817442563,0.216711798922594,-0.620200737157698,0.535125636257276,0.998826684666613
"CLUG_00107",1928.00483538611,0.0200339682630944,0.0876431171318479,0.228585756859331,0.819190895873047,0.998826684666613
"CLUG_00108",2074.97106640831,0.225816387197949,0.148117756409753,1.52457337102279,0.127365543482922,0.87287122155176
"CLUG_00109",410.197208519919,0.102963417890392,0.190071668672049,0.541708391417585,0.588019408057019,0.998826684666613
"CLUG_00110",1918.43808912199,0.0967856140732311,0.126481060696692,0.76521823536354,0.444141602806807,0.998826684666613
"CLUG_00111",3370.68702869708,0.0949163434553622,0.11040900774173,0.85967934498054,0.38996582362315,0.998826684666613
"CLUG_00112",7628.92395232562,-0.0341664603344761,0.135582006784194,-0.251998485233065,0.801042234637822,0.998826684666613
"CLUG_00113",2166.11862653968,0.239794256687947,0.082743905176362,2.89802924066546,0.00375515577617041,0.137396096318405
"CLUG_00114",5.39759340874287,0.0172234843118622,0.885339910915703,0.0194540922638945,0.984478859170618,0.998826684666613
"CLUG_00116",1977.15960731941,-0.114032310636058,0.337121023923549,-0.338253334986067,0.73517228648659,0.998826684666613
"CLUG_00117",3429.84347152275,-0.152978361525194,0.119916094156435,-1.27571167657969,0.202057459403034,0.947150588212778
"CLUG_00118",7075.07668105476,0.00564574439048045,0.0949457678851816,0.0594628335336429,0.952583467615403,0.998826684666613
"CLUG_00119",1611.90856450977,-0.12588718713836,0.118972721188397,-1.05811807850485,0.290001613321152,0.998826684666613
"CLUG_00120",5079.5124033101,-0.0690968563801325,0.139163199854734,-0.496516726061628,0.61952988951987,0.998826684666613
"CLUG_00121",3887.09907569464,0.0751413833884641,0.179296983422815,0.419088943684384,0.675151130684337,0.998826684666613
"CLUG_00122",9407.95675080835,-0.126130304339452,0.109739503328828,-1.14936099137893,0.250407158086207,0.990314443424578
"CLUG_00123",103540.885785104,-0.050163794791044,0.10976851390692,-0.456996209619647,0.647673769911675,0.998826684666613
"CLUG_00124",9046.88932689315,-0.0856193234209514,0.147630748891091,-0.579955897156044,0.561944359366402,0.998826684666613
"CLUG_00125",3249.8453501043,0.0751665115878909,0.145719587083075,0.515829842044766,0.605973257971494,0.998826684666613
"CLUG_00126",6565.3027255699,0.0890903946372694,0.126071878270358,0.706663499104986,0.479775617788452,0.998826684666613
"CLUG_00127",1941.32288656543,-0.112201294471988,0.117058579484138,-0.958505518915783,0.337807909886338,0.998826684666613
"CLUG_00128",936.811912869299,0.197210260009777,0.176626462711702,1.11653858081092,0.264191665312432,0.99241094109029
"CLUG_00129",13551.3454680363,-0.00406400060248256,0.246767138118046,-0.0164689700317328,0.986860257057493,0.998826684666613
"CLUG_00130",8670.39179814265,0.105529517975979,0.155806020131008,0.677313481772045,0.498207078820081,0.998826684666613
"CLUG_00131",2159.34449887848,-0.0238323723665423,0.133931211280416,-0.177944872884362,0.858766269705937,0.998826684666613
"CLUG_00132",746.318290592167,-0.0388173478018758,0.213313754447505,-0.181973018582018,0.855603900398426,0.998826684666613
"CLUG_00133",711.856793103569,0.34352315061285,0.145446178323839,2.36185752401132,0.0181836290432818,0.373615021083536
"CLUG_00134",6659.77147259369,0.00227680738192236,0.0649552175374886,0.0350519553045651,0.972038311959812,0.998826684666613
"CLUG_00135",4415.74505619534,0.00923115359916022,0.07972840230388,0.115782498236654,0.907824921601393,0.998826684666613
"CLUG_00136",504.511953141268,-0.414080617389248,0.152698820877022,-2.71174731416383,0.00669295920974917,0.202853625410376
"CLUG_00137",28069.7088296145,-0.156583188859409,0.25554530916893,-0.612741393565938,0.540047347791284,0.998826684666613
"CLUG_00138",6058.99815360203,0.0387804530225689,0.0673602079578944,0.575717537077822,0.564806119690375,0.998826684666613
"CLUG_00139",9648.51342240336,-0.0445148845067856,0.0965829082373047,-0.460898158061386,0.644871673328646,0.998826684666613
"CLUG_00140",13412.0041328816,-0.00132858398995364,0.219426492690973,-0.00605480210552667,0.99516899639924,0.998826684666613
"CLUG_00141",2395.48938970623,0.0972466499452661,0.148803195688641,0.653525278776585,0.513417698067988,0.998826684666613
"CLUG_00142",1464.3707315653,0.0015917162992333,0.414514665511788,0.0038399517114022,0.996936169344726,0.998826684666613
"CLUG_00143",1724.98945593226,0.0652573701625508,0.14465689209842,0.451118292505218,0.651904294399925,0.998826684666613
"CLUG_00144",5694.25371662609,0.114509470992506,0.0720934146895955,1.58834855424086,0.112207543791909,0.844201313254618
"CLUG_00145",5065.34206222891,0.0551909611274594,0.130642005847943,0.422459535654231,0.67268963008166,0.998826684666613
"CLUG_00146",337.270426790409,0.199574785689175,0.165834643164553,1.20345653887977,0.228799700047994,0.967855004360406
"CLUG_00147",632.384403142523,0.300091647624205,0.161550982021676,1.85756622379393,0.0632306387370115,0.707835323228864
"CLUG_00148",26227.7346222967,0.0621936526087692,0.137184206630037,0.453358692932452,0.650290475648338,0.998826684666613
"CLUG_00149",26725.6935378272,-0.137514170543114,0.204388811082797,-0.672806744237125,0.501070246566898,0.998826684666613
"CLUG_00150",5536.02331055873,-0.238333169788587,0.142371957092741,-1.67401765526997,0.0941271295760084,0.807221825743991
"CLUG_00151",102970.422738102,0.0433977169202568,0.300966442278956,0.144194537409699,0.885346854383834,0.998826684666613
"CLUG_00152",466734.201484487,0.0683722739384121,0.307306264988321,0.222489033671378,0.823933209215568,0.998826684666613
"CLUG_00153",8315.39417996563,0.0879189804505269,0.13010758537259,0.675740620339332,0.499205341026949,0.998826684666613
"CLUG_00154",2395.564137348,0.0271844001471568,0.0915677937193751,0.296877308526926,0.766560180752212,0.998826684666613
"CLUG_00155",5757.18056386176,0.073656060145891,0.0949084521660995,0.776074822261197,0.437704808743613,0.998826684666613
"CLUG_00156",366.97598138309,-0.22315533758799,0.37320932922013,-0.597936118194853,0.549882558907995,0.998826684666613
"CLUG_00157",8439.16847333983,-1.35574522704888,0.526023007203422,-2.5773496757426,0.00995611761707113,0.262371748741457
"CLUG_00158",14777.630763716,-0.0314456999508855,0.240276771788508,-0.130872825187464,0.895875912116498,0.998826684666613
"CLUG_00159",13261.1655887307,0.0232019639218364,0.123271863765025,0.188217839928687,0.85070588817118,0.998826684666613
"CLUG_00160",8733.8235692302,-0.121878565086484,0.0865643748553722,-1.40795292855881,0.159145008792098,0.894776092197731
"CLUG_00161",249.459801615665,-0.0867922791296681,0.188825586230414,-0.459642577376988,0.64577279260512,0.998826684666613
"CLUG_00162",824.648024333043,-0.0191466039679994,0.199305870121356,-0.0960664327465176,0.923467810757396,0.998826684666613
"CLUG_00163",4985.86513145901,-0.736786683132107,0.376658234650138,-1.95611462953008,0.0504516521556557,0.646114250212282
"CLUG_00164",1373.1921326113,0.278639059829107,0.192221570526728,1.44957227779159,0.147177831309946,0.882983836235175
"CLUG_00165",3649.61487003122,-0.0803223810916254,0.16265783576805,-0.493811937877775,0.621439001425892,0.998826684666613
"CLUG_00166",5754.03834659053,-0.0627753714010214,0.0985878839484994,-0.636745296549972,0.524290763505657,0.998826684666613
"CLUG_00167",2406.25856874475,0.0132251757161955,0.128160379892326,0.103192388531516,0.917810280734548,0.998826684666613
"CLUG_00168",6289.32565249411,-0.0567522327815056,0.0787155380886635,-0.720978782074526,0.47092256936073,0.998826684666613
"CLUG_00169",1085.81011474642,0.0137428371581952,0.149523824013807,0.0919106854632493,0.926769001627828,0.998826684666613
"CLUG_00170",48072.9991972111,-0.0402004588471429,0.0802058426994644,-0.501216089677858,0.616219051920706,0.998826684666613
"CLUG_00171",3885.60059164253,0.0725510574367287,0.290456628348225,0.249782757065362,0.802755355027916,0.998826684666613
"CLUG_00172",260.754975948327,-0.26345110514857,0.295420281639631,-0.891784083632894,0.372508674453542,0.998826684666613
"CLUG_00173",38.1580317390346,-0.0830662916358514,0.343174171814712,-0.242052865449038,0.808739200187894,0.998826684666613
"CLUG_00174",670.275136745147,-0.588190412726612,0.4687630081137,-1.25477139310435,0.209561760206604,0.955074990512132
"CLUG_00175",1295.37234064662,-0.564576720793256,0.363622435764539,-1.55264545106024,0.12050786089083,0.851927780838649
"CLUG_00176",204677.3303437,-0.000878543611422723,0.11094529423406,-0.00791871000467371,0.993681849576821,0.998826684666613
"CLUG_00177",9172.01361633102,-0.00753353746857487,0.0881352761807564,-0.0854769826002968,0.93188219371391,0.998826684666613
"CLUG_00178",152080.751848383,0.0447552483137753,0.0651192593166455,0.687281286418673,0.49190548909839,0.998826684666613
"CLUG_00179",7463.32353498071,-1.74329744382871,0.32985637678295,-5.28501968290223,1.25691242303252e-07,1.79047174660982e-05
"CLUG_00180",4003.38896354483,0.0431470620679913,0.156882868491087,0.275027238365689,0.783295311753088,0.998826684666613
"CLUG_00181",5022.49887448745,0.148320687589868,0.188747767101825,0.785814263486638,0.431976309049983,0.998826684666613
"CLUG_00182",2112.51472210096,0.313635833112284,0.183848737509021,1.70594499239841,0.0880183217154093,0.796732010007489
"CLUG_00183",10565.8828483479,-0.0417513551370765,0.243469190010821,-0.171485168760864,0.863842291320094,0.998826684666613
"CLUG_00184",1173.61486162961,0.00329221730636094,0.154792367228389,0.0212686023562352,0.983031389861294,0.998826684666613
"CLUG_00185",987.435492175524,-0.00676349567118383,0.262229972454654,-0.0257922296519839,0.979423059628209,0.998826684666613
"CLUG_00186",833.094594284693,0.0862681755111287,0.293629959916832,0.293798955445702,0.768911533314333,0.998826684666613
"CLUG_00187",1523.25992011971,0.0777566234773573,0.114122763564108,0.681341925563149,0.495655160486394,0.998826684666613
"CLUG_00188",6.82515251272474,1.45578512398633,0.738600334682393,1.97100523195991,0.0487232773772761,0.638179217853225
"CLUG_00189",8275.42954567414,-0.0101364768436958,0.132899235587858,-0.076271897267571,0.939202783431707,0.998826684666613
"CLUG_00190",6611.85506023512,-0.038059113770419,0.259309619583799,-0.146770929021088,0.883312831428146,0.998826684666613
"CLUG_00191",1557.89931588344,-0.318987404744647,0.451594632040332,-0.706357830923372,0.479965637939617,0.998826684666613
"CLUG_00192",2144.80377091257,-0.0625539316410249,0.13222617380388,-0.473082823479458,0.63615409068872,0.998826684666613
"CLUG_00193",1467.78364365123,0.206264376151825,0.122671194802516,1.68144099748831,0.0926772879059308,0.807221825743991
"CLUG_00194",113.852643495154,0.232313795695221,0.382843237072522,0.606811804935225,0.543975812995458,0.998826684666613
"CLUG_00195",3434.49530313748,0.26189442010397,0.19434561474925,1.34757051473414,0.177796559338496,0.917905209409459
"CLUG_00196",5323.74695239072,-0.0398857487700111,0.145116132662281,-0.274853994785228,0.783428413128449,0.998826684666613
"CLUG_00197",990.939036236015,-0.365625760312738,0.339765154270339,-1.07611317911025,0.281876642241657,0.998826684666613
"CLUG_00198",1314.94657296946,0.11746751565255,0.0861893065352809,1.36290127365703,0.172913627267871,0.90837732756077
"CLUG_00199",60409.9804419567,-0.15915509379397,0.105891118046642,-1.50300702013428,0.132837233713772,0.876049256598463
"CLUG_00200",21.4170522000405,-0.42517136278942,0.455859336347151,-0.932681046298981,0.350984673826854,0.998826684666613
"CLUG_00201",2089.76522829837,0.122424679724908,0.206539779984937,0.592741406686095,0.55335422593898,0.998826684666613
"CLUG_00202",4727.06941926616,0.121847557923557,0.389144782263779,0.31311625769394,0.754192337857833,0.998826684666613
"CLUG_00203",25264.0232483212,-0.0218016833554596,0.32851577847113,-0.0663641894368721,0.947087880015314,0.998826684666613
"CLUG_00204",2754.12440293896,-0.281056568749685,0.163133496267972,-1.72286241133462,0.08491340919132,0.786726187922182
"CLUG_00205",2838.28750409995,-0.00249903001320745,0.0943931798755986,-0.0264746882825744,0.978878722345438,0.998826684666613
"CLUG_00206",43364.8021946273,0.0174049777931925,0.171807871556542,0.101304891536733,0.919308433288368,0.998826684666613
"CLUG_00207",2625.11673226344,0.0287961344796293,0.144293424706638,0.199566505113969,0.841819625824494,0.998826684666613
"CLUG_00208",56497.9877464785,0.0552322187282917,0.184566344948221,0.2992540094121,0.764746242688325,0.998826684666613
"CLUG_00209",8425.50850555034,-0.0486138205090986,0.0675766848473342,-0.719387472453324,0.471902213463725,0.998826684666613
"CLUG_00210",4689.78573821503,0.0289946068893369,0.0845521850384657,0.342919664064817,0.731658897968508,0.998826684666613
"CLUG_00211",3026.54177411114,0.0479835865261113,0.127796634272526,0.375468311816306,0.707312208979324,0.998826684666613
"CLUG_00212",7295.21198848736,-0.0827590604220516,0.0803350634494135,-1.030173586334,0.302928526657654,0.998826684666613
"CLUG_00213",3246.41524237974,0.0666118760802917,0.0806714580352647,0.825718013565256,0.408964071368452,0.998826684666613
"CLUG_00214",2322.32485146849,0.121316570483849,0.0941428369026597,1.28864366610586,0.197521995400789,0.945697538133665
"CLUG_00215",4529.37353850586,-0.00102474497848537,0.135076871425575,-0.00758638372113906,0.993946999618241,0.998826684666613
"CLUG_00216",2931.77531716745,0.152638207013238,0.1014375751972,1.50475015512252,0.132388323053809,0.875243698257381
"CLUG_00217",10508.954186872,-0.241395737698092,0.249759705650397,-0.966511940224607,0.333788075087771,0.998826684666613
"CLUG_00218",10827.2069540336,-0.228072597776548,0.739941507167024,-0.30823057710299,0.757906887192009,0.998826684666613
"CLUG_00219",4293.36208413643,-0.00471830622003814,0.092434471599432,-0.0510448768559535,0.959289760576323,0.998826684666613
"CLUG_00220",708.340355818951,-0.00490472723042077,0.110128897603959,-0.0445362419594803,0.964476963719025,0.998826684666613
"CLUG_00221",22056.9657324662,0.0387199307952225,0.185610770199264,0.208608211439748,0.834754099806542,0.998826684666613
"CLUG_00223",82324.1039864006,-0.160403237514174,0.198649738555314,-0.807467649747291,0.41939710530351,0.998826684666613
"CLUG_00224",1407.54690352777,0.0097813680857399,0.330866934051326,0.0295628456007107,0.97641569726859,0.998826684666613
"CLUG_00225",1127.41008704799,0.117075357808451,0.129272633002494,0.905646888202492,0.365122782643821,0.998826684666613
"CLUG_00226",4702.28446035477,0.0760649363459988,0.211546417867053,0.359566175182423,0.719171582289217,0.998826684666613
"CLUG_00227",2156.19392564369,-0.054320938917632,0.136345593880191,-0.398406265811307,0.690330739949053,0.998826684666613
"CLUG_00228",2336.22654808457,0.134918311559247,0.160773897173282,0.839180451126539,0.401368055582938,0.998826684666613
"CLUG_00229",10602.0880243288,0.00488024794978427,0.174451260861553,0.0279748505438278,0.977682209653281,0.998826684666613
"CLUG_00230",2693.56619956161,0.0490447745167185,0.16920958958762,0.28984630620667,0.771933820452905,0.998826684666613
"CLUG_00231",1671.24884643564,0.148764049413266,0.184936205171483,0.804407386186626,0.421161736848753,0.998826684666613
"CLUG_00232",3393.40767610324,-0.0680728356291563,0.109123015151933,-0.623817400338306,0.532747510929648,0.998826684666613
"CLUG_00233",6756.74022919994,-0.25557887602348,0.325989845929516,-0.784008702156754,0.433035004144434,0.998826684666613
"CLUG_00234",6000.45838314761,-0.000850162955760953,0.143867431974754,-0.00590934962897053,0.995285048608016,0.998826684666613
"CLUG_00235",78.3148808726381,-0.129276296272569,0.221856508531,-0.58270229315587,0.560093729244571,0.998826684666613
"CLUG_00238",661.512970814266,-0.0799570527083572,0.0993161669242093,-0.80507590238933,0.420775880665644,0.998826684666613
"CLUG_00239",1491.69593808189,-0.00502793780958077,0.108975437094819,-0.0461382669675003,0.963200045841161,0.998826684666613
"CLUG_00240",558.715668337539,-0.0845711689476285,0.47081366694799,-0.17962768476084,0.857444868891888,0.998826684666613
